last_name,first_name,middle_name,suffix,nickname,full_name,birthday,gender,type,state,district,senate_class,party,url,address,phone,contact_form,rss_url,twitter,twitter_id,facebook,youtube,youtube_id,mastodon,bioguide_id,thomas_id,opensecrets_id,lis_id,fec_ids,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id
Green,Gene,Eugene,,,Gene Green,1947-10-17,M,rep,TX,29,,Democrat,https://green.house.gov,2470 Rayburn House Office Building; Washington DC 20515-4329,202-225-1688,,http://green.house.gov/rss.xml,,,,,,,G000410,00462,N00005870,,H2TX29030,26156,400160,27100,,,39304,Gene Green
Gutiérrez,Luis,V.,,,Luis V. Gutiérrez,1953-12-10,M,rep,IL,4,,Democrat,https://gutierrez.house.gov,2408 Rayburn House Office Building; Washington DC 20515-1304,202-225-8203,,http://gutierrez.house.gov/rss.xml,,,,,,,G000535,00478,N00004874,,H2IL08039,23476,400163,26841,Luis V. Gutierrez,,29348,Luis Gutiérrez
Harper,Gregg,,,,Gregg Harper,1956-06-01,M,rep,MS,3,,Republican,https://harper.house.gov,2227 Rayburn House Office Building; Washington DC 20515-2403,202-225-5031,,http://harper.house.gov/rss.xml,,,,,,,H001045,01933,N00029632,,H8MS03067,1031347,412280,101985,,,20925,Gregg Harper
Hensarling,Jeb,,,,Jeb Hensarling,1957-05-29,M,rep,TX,5,,Republican,https://hensarling.house.gov,2228 Rayburn House Office Building; Washington DC 20515-4305,202-225-3484,,http://hensarling.house.gov/atom.xml,,,,,,,H001036,01749,N00024922,,H2TX05121,1003619,400175,49827,Jeb Hensarling,,20352,Jeb Hensarling
Hultgren,Randy,,,,Randy Hultgren,1966-03-01,M,rep,IL,14,,Republican,https://hultgren.house.gov,2455 Rayburn House Office Building; Washington DC 20515-1314,202-225-2976,,http://hultgren.house.gov/common/rss//index.cfm?rss=49,,,,,,,H001059,02015,N00031104,,H0IL14080,62575,412422,18199,Randy Hultgren,,21129,Randy Hultgren
Jenkins,Lynn,,,,Lynn Jenkins,1963-06-10,F,rep,KS,2,,Republican,https://lynnjenkins.house.gov,1526 Longworth House Office Building; Washington DC 20515-1602,202-225-6601,,http://lynnjenkins.house.gov/common/rss/?rss=220,,,,,,,J000290,01921,N00029077,,H8KS02090,1030550,412284,18594,Lynn Jenkins,,20915,Lynn Jenkins
Johnson,Sam,Robert,,,Sam Johnson,1930-10-11,M,rep,TX,3,,Republican,https://samjohnson.house.gov,2304 Rayburn House Office Building; Washington DC 20515-4303,202-225-4201,,http://samjohnson.house.gov/news/rss.aspx,,,,,,,J000174,00603,N00008028,,H2TX03118,18711,400206,27079,,,29143,Sam Johnson
Labrador,Raúl,R.,,,Raúl R. Labrador,1967-12-08,M,rep,ID,1,,Republican,https://labrador.house.gov,1523 Longworth House Office Building; Washington DC 20515-1201,202-225-6611,,http://labrador.house.gov/common/rss//index.cfm?rss=49,,,,,,,L000573,02011,N00031377,,H0ID01253,94987,412419,57391,Raul Labrador,,21125,Raúl Labrador
Lance,Leonard,,,,Leonard Lance,1952-06-25,M,rep,NJ,7,,Republican,https://lance.house.gov,2352 Rayburn House Office Building; Washington DC 20515-3007,202-225-5361,,http://lance.house.gov/rss-button/rss-button/,,,,,,,L000567,01936,N00000898,,"H6NJ12136,H8NJ07124",1031349,412290,4443,,,20929,Leonard Lance
Levin,Sander,M.,,,Sander M. Levin,1931-09-06,M,rep,MI,9,,Democrat,https://levin.house.gov,1236 Longworth House Office Building; Washington DC 20515-2209,202-225-4961,,http://levin.house.gov/rss.xml,,,,,,,L000263,00683,N00003950,,H2MI17023,251,400238,26918,Sander Levin,,15033,Sander Levin
LoBiondo,Frank,A.,,,Frank A. LoBiondo,1946-05-12,M,rep,NJ,2,,Republican,https://lobiondo.house.gov,2427 Rayburn House Office Building; Washington DC 20515-3002,202-225-6572,,http://lobiondo.house.gov/rss.xml,,,,,,,L000554,00699,N00000851,,H2NJ02037,30867,400244,21890,Frank LoBiondo,,29539,Frank LoBiondo
Noem,Kristi,L.,,,Kristi L. Noem,1971-11-30,F,rep,SD,0,,Republican,https://noem.house.gov,2457 Rayburn House Office Building; Washington DC 20515-4100,202-225-2801,,http://noem.house.gov/index.cfm/rss/feed,,,,,,,N000184,02060,N00032022,,H0SD00054,62717,412475,58189,Kristi Noem,,21177,Kristi Noem
Paulsen,Erik,,,,Erik Paulsen,1965-05-14,M,rep,MN,3,,Republican,https://paulsen.house.gov,127 Cannon House Office Building; Washington DC 20515-2303,202-225-2871,,http://paulsen.house.gov/common/rss//?rss=105,,,,,,,P000594,01930,N00029391,,H8MN03077,1030000,412303,3833,Erik Paulsen,,20924,Erik Paulsen
Pearce,Stevan,E.,,Steve,Stevan Pearce,1947-08-24,M,rep,NM,2,,Republican,https://pearce.house.gov,2432 Rayburn House Office Building; Washington DC 20515-3102,202-225-2365,,http://pearce.house.gov/rss.xml,,,,,,,P000588,01738,N00012672,,"H2NM02126,S0NM00041",12063,400313,10655,Steve Pearce,,20337,Steve Pearce (politician)
Poe,Ted,,,,Ted Poe,1948-09-10,M,rep,TX,2,,Republican,https://poe.house.gov,2132 Rayburn House Office Building; Washington DC 20515-4302,202-225-6565,,http://poe.house.gov/index.php?format=feed&amp;type=rss,,,,,,,P000592,01802,N00026457,,H4TX02108,1011398,400652,49198,Ted Poe,,20528,Ted Poe
Polis,Jared,,,,Jared Polis,1975-05-12,M,rep,CO,2,,Democrat,https://polis.house.gov,1727 Longworth House Office Building; Washington DC 20515-0602,202-225-2161,,http://polis.house.gov/news/rss.aspx,,,,,,,P000598,01910,N00029127,,H8CO02137,1031300,412308,106220,Jared Polis,,20904,Jared Polis
Reichert,David,G.,,,David G. Reichert,1950-08-29,M,rep,WA,8,,Republican,https://reichert.house.gov,1127 Longworth House Office Building; Washington DC 20515-4708,202-225-7761,,http://reichert.house.gov/rss.xml,,,,,,,R000578,01810,N00026885,,H4WA08071,1013064,400660,51346,David Reichert,,20536,Dave Reichert
Renacci,James,B.,,,James B. Renacci,1958-12-03,M,rep,OH,16,,Republican,https://renacci.house.gov,328 Cannon House Office Building; Washington DC 20515-3516,202-225-3876,,http://renacci.house.gov/common/rss//index.cfm?rss=25,,,,,,,R000586,02048,N00031127,,H0OH16097,62686,412462,120678,Jim Renacci,,21164,Jim Renacci
Rohrabacher,Dana,T.,,,Dana Rohrabacher,1947-06-21,M,rep,CA,48,,Republican,https://rohrabacher.house.gov,2300 Rayburn House Office Building; Washington DC 20515-0548,202-225-2415,,http://rohrabacher.house.gov/rss.xml,,,,,,,R000409,00979,N00007151,,H8CA42061,5590,400343,26763,,,15621,Dana Rohrabacher
Rokita,Todd,,,,Todd Rokita,1970-02-09,M,rep,IN,4,,Republican,http://rokita.house.gov,2439 Rayburn House Office Building; Washington DC 20515-1404,202-225-5037,,http://rokita.house.gov/rss.xml,,,,,,,R000592,02017,N00031741,,H0IN04170,61832,412426,34167,Todd Rokita,,21131,Todd Rokita
Rooney,Thomas,J.,,,Thomas J. Rooney,1970-11-21,M,rep,FL,17,,Republican,https://rooney.house.gov,2160 Rayburn House Office Building; Washington DC 20515-0917,202-225-5792,,http://rooney.house.gov/index.php?format=feed&amp;type=rss,,,,,,,R000583,01916,N00029018,,H8FL16022,1030486,412311,107800,Thomas J. Rooney,,20910,Tom Rooney (Florida politician)
Ros-Lehtinen,Ileana,,,,Ileana Ros-Lehtinen,1952-07-15,F,rep,FL,27,,Republican,https://ros-lehtinen.house.gov,2206 Rayburn House Office Building; Washington DC 20515-0927,202-225-3931,,http://ros-lehtinen.house.gov/rss.xml,,,,,,,R000435,00985,N00002858,,H0FL18025,3206,400344,26815,Ileana Ros-Lehtinen,,15634,Ileana Ros-Lehtinen
Roskam,Peter,J.,,,Peter J. Roskam,1961-09-13,M,rep,IL,6,,Republican,https://roskam.house.gov,2246 Rayburn House Office Building; Washington DC 20515-1306,202-225-4561,,http://roskam.house.gov/index.php?format=feed&amp;type=rss,,,,,,,R000580,01848,N00004719,,"H6IL06117,H8IL13051",1021912,412202,6382,Peter Roskam,,20715,Peter Roskam
Ross,Dennis,A.,,,Dennis A. Ross,1959-10-18,M,rep,FL,15,,Republican,https://dennisross.house.gov,436 Cannon House Office Building; Washington DC 20515-0915,202-225-1252,,http://dennisross.house.gov/news/rss.aspx,,,,,,,R000593,02003,N00030645,,H0FL12101,62532,412411,12813,Dennis A. Ross,,21117,Dennis Ross (politician)
Royce,Edward,R.,,Ed,Edward R. Royce,1951-10-12,M,rep,CA,39,,Republican,https://royce.house.gov,2310 Rayburn House Office Building; Washington DC 20515-0539,202-225-4111,,http://royce.house.gov/news/rss.aspx,,,,,,,R000487,00998,N00008264,,H6CA39020,28461,400348,26772,Edward Royce,,29321,Ed Royce (politician)
Ryan,Paul,D.,,,Paul D. Ryan,1970-01-29,M,rep,WI,1,,Republican,https://paulryan.house.gov,1233 Longworth House Office Building; Washington DC 20515-4901,202-225-3031,,http://paulryan.house.gov/news/rss.aspx,,,,,,,R000570,01560,N00004357,,H8WI01024,57970,400351,26344,Paul Ryan,,29939,Paul Ryan
Shuster,Bill,,,,Bill Shuster,1961-01-10,M,rep,PA,9,,Republican,https://shuster.house.gov,2079 Rayburn House Office Building; Washington DC 20515-3809,202-225-2431,,http://shuster.house.gov/common/rss//index.cfm?rss=49,,,,,,,S001154,01681,N00013770,,H2PA09035,89108,409888,55693,,,20134,Bill Shuster
Smith,Lamar,S.,,,Lamar Smith,1947-11-19,M,rep,TX,21,,Republican,https://lamarsmith.house.gov,2409 Rayburn House Office Building; Washington DC 20515-4321,202-225-4236,,http://lamarsmith.house.gov/news/rss.aspx,,,,,,,S000583,01075,N00001811,,H6TX21012,8884,400381,27097,Lamar Smith,,15445,Lamar Smith
Tsongas,Niki,S.,,,Niki Tsongas,1946-04-26,F,rep,MA,3,,Democrat,https://tsongas.house.gov,1714 Longworth House Office Building; Washington DC 20515-2103,202-225-3411,,http://tsongas.house.gov/rss/press-releases.xml,,,,,,,T000465,01884,N00029026,,H8MA05143,21764,412254,89417,Niki Tsongas,,20754,Niki Tsongas
Walz,Timothy,James,,,Timothy J. Walz,1964-04-06,M,rep,MN,1,,Democrat,https://walz.house.gov,2313 Rayburn House Office Building; Washington DC 20515-2301,202-225-2472,,http://walz.house.gov/index.php?format=feed&amp;type=rss,,,,,,,W000799,01856,N00027467,,H6MN01174,1018510,412214,65443,Tim Walz,,20726,Tim Walz
Yoder,Kevin,,,,Kevin Yoder,1976-01-08,M,rep,KS,3,,Republican,https://yoder.house.gov,2433 Rayburn House Office Building; Washington DC 20515-1603,202-225-2865,,http://yoder.house.gov/common/rss/index.cfm?rss=49,,,,,,,Y000063,02021,N00031502,,H0KS03137,61843,412430,34433,Kevin Yoder,,21135,Kevin Yoder
Heller,Dean,,,,Dean Heller,1960-05-10,M,sen,NV,,1,Republican,https://www.heller.senate.gov/public,324 Hart Senate Office Building Washington DC 20510,202-224-6244,http://www.heller.senate.gov/public/index.cfm/contact-form,http://www.heller.senate.gov/public/index.cfm/rss/feed,,,,,,,H001041,01863,N00027522,S352,"H6NV02164,S2NV00183",1012368,412218,2291,Dean Heller,,20730,Dean Heller
Esty,Elizabeth,H.,,,Elizabeth H. Esty,1959-08-25,F,rep,CT,5,,Democrat,https://esty.house.gov,221 Cannon House Office Building; Washington DC 20515-0705,202-225-4476,,http://esty.house.gov/rss.xml,,,,,,,E000293,02114,N00033217,,H2CT05131,1020906,412524,72826,Elizabeth Esty,,21316,Elizabeth Esty
Messer,Luke,,,,Luke Messer,1969-02-27,M,rep,IN,6,,Republican,https://messer.house.gov,1230 Longworth House Office Building; Washington DC 20515-1406,202-225-3021,,http://messer.house.gov/rss.xml,,,,,,,M001189,02130,N00012546,,"H0IN02125,H0IN05094",11245,412540,33997,Luke Messer,,21332,Luke Messer
Delaney,John,K.,,,John K. Delaney,1963-04-16,M,rep,MD,6,,Democrat,https://delaney.house.gov,1632 Longworth House Office Building; Washington DC 20515-2006,202-225-2721,,http://delaney.house.gov/rss.xml,,,,,,,D000620,02133,N00033897,,H2MD06195,68432,412544,135143,John Delaney,,21334,John Delaney (Maryland politician)
Nolan,Richard,M.,,,Richard M. Nolan,1943-12-17,M,rep,MN,8,,Democrat,https://nolan.house.gov,2366 Rayburn House Office Building; Washington DC 20515-2308,202-225-6211,,http://nolan.house.gov/rss.xml,,,,,,,N000127,00867,N00021207,,H2MN08111,1001760,408211,138505,Rick Nolan,,14263,Rick Nolan
Pittenger,Robert,,,,Robert Pittenger,1948-08-15,M,rep,NC,9,,Republican,https://pittenger.house.gov,224 Cannon House Office Building; Washington DC 20515-3309,202-225-1976,,http://pittenger.house.gov/rss.xml,,,,,,,P000606,02141,N00034416,,H2NC09134,9265861,412551,41272,Robert Pittenger,,21347,Robert Pittenger
Heitkamp,Heidi,,,,Heidi Heitkamp,1955-10-30,F,sen,ND,,1,Democrat,https://www.heitkamp.senate.gov/public,516 Hart Senate Office Building Washington DC 20510,202-224-2043,http://www.heitkamp.senate.gov/public/index.cfm/contact,http://www.heitkamp.senate.gov/public/index.cfm/rss/feed,,,,,,,H001069,02174,N00033782,S360,S2ND00099,95414,412554,41716,Heidi Heitkamp,,41303,Heidi Heitkamp
Rothfus,Keith,J.,,,Keith J. Rothfus,1962-04-25,M,rep,PA,12,,Republican,https://rothfus.house.gov,1205 Longworth House Office Building; Washington DC 20515-3812,202-225-2065,,http://rothfus.house.gov/rss.xml,,,,,,,R000598,02158,N00031253,,H0PA04220,61949,412570,119466,Keith Rothfus,,21357,Keith Rothfus
O’Rourke,Beto,,,,Beto O’Rourke,1972-09-26,M,rep,TX,16,,Democrat,https://orourke.house.gov,1330 Longworth House Office Building; Washington DC 20515-4316,202-225-4831,,http://orourke.house.gov/rss.xml,,,,,,,O000170,02162,N00033540,,H2TX16185,79697,412575,78533,Beto O'Rourke,,21361,Beto O'Rourke
Sanford,Marshall,,,Mark,Mark Sanford,1960-05-28,M,rep,SC,1,,Republican,https://sanford.house.gov,2211 Rayburn House Office Building; Washington DC 20515-4001,202-225-3176,,http://sanford.house.gov/rss.xml,,,,,,,S000051,01012,N00002424,,H4SC01073,6513,400607,21991,Mark Sanford,,29565,Mark Sanford
Brat,David,Alan,,Dave,Dave Brat,1964-07-27,M,rep,VA,7,,Republican,https://brat.house.gov,1628 Longworth House Office Building; Washington DC 20515-4607,202-225-2815,,,,,,,,,B001290,02203,N00036013,,H4VA07143,75248,412605,152270,David Brat,,21553,Dave Brat
Knight,Steve,,,,Stephen Knight,1966-12-17,M,rep,CA,25,,Republican,https://knight.house.gov,1023 Longworth House Office Building; Washington DC 20515-0525,202-225-1956,,,,,,,,,K000387,02228,N00035820,,H4CA25123,76118,412614,71098,Stephen Knight,,21505,Steve Knight (politician)
Walters,Mimi,,,,Mimi Walters,1962-05-14,F,rep,CA,45,,Republican,https://walters.house.gov,215 Cannon House Office Building; Washington DC 20515-0545,202-225-5611,,,,,,,,,W000820,02232,N00035391,,H4CA45097,76141,412618,29346,Mimi Walters,,21509,Mimi Walters
Curbelo,Carlos,,,,Carlos Curbelo,1980-03-01,M,rep,FL,26,,Republican,https://curbelo.house.gov,1404 Longworth House Office Building; Washington DC 20515-0926,202-225-2778,,,,,,,,,C001107,02235,N00035403,,H4FL26038,70472,412621,137676,,,21512,Carlos Curbelo
Blum,Rod,,,,Rod Blum,1955-04-26,M,rep,IA,1,,Republican,https://blum.house.gov,1108 Longworth House Office Building; Washington DC 20515-1501,202-225-2911,,,,,,,,,B001294,02241,N00033744,,H2IA01055,623771,412627,135714,Rod Blum,,21520,Rod Blum
Young,David,,,,David Young,1968-05-11,M,rep,IA,3,,Republican,https://davidyoung.house.gov,240 Cannon House Office Building; Washington DC 20515-1503,202-225-5476,,,,,,,,,Y000066,02242,N00035509,,"S4IA00103,H4IA03115",76211,412628,155218,,,21521,David Young (Iowa politician)
Poliquin,Bruce,,,,Bruce Poliquin,1953-11-01,M,rep,ME,2,,Republican,https://poliquin.house.gov,1208 Longworth House Office Building; Washington DC 20515-1902,202-225-6306,,,,,,,,,P000611,02247,N00034584,,"S2ME00158,H4ME02234",76253,412633,120909,,,21524,Bruce Poliquin
Bishop,Mike,,,,Mike Bishop,1967-03-18,M,rep,MI,8,,Republican,https://mikebishop.house.gov,428 Cannon House Office Building; Washington DC 20515-2208,202-225-4872,,,,,,,,,B001293,02249,N00036449,,H4MI08135,78290,412635,20157,,,21527,Mike Bishop (politician)
Trott,Dave,,,,David A. Trott,1960-10-16,M,rep,MI,11,,Republican,https://trott.house.gov,1722 Longworth House Office Building; Washington DC 20515-2211,202-225-8171,,,,,,,,,T000475,02250,N00035607,,H4MI11097,76679,412636,152477,,,21528,Dave Trott (politician)
MacArthur,Tom,,,,Thomas MacArthur,1960-10-16,M,rep,NJ,3,,Republican,https://macarthur.house.gov,506 Cannon House Office Building; Washington DC 20515-3003,202-225-4765,,,,,,,,,M001193,02258,N00036155,,H4NJ03130,76315,412643,152113,,,21537,Tom MacArthur
Russell,Steve,,,,Steve Russell,1963-05-25,M,rep,OK,5,,Republican,https://russell.house.gov,128 Cannon House Office Building; Washington DC 20515-3605,202-225-2132,,,,,,,,,R000604,02265,N00036175,,H4OK05132,77286,412650,106528,,,21546,Steve Russell (politician)
Costello,Ryan,,,,Ryan A. Costello,1976-09-07,M,rep,PA,6,,Republican,https://costello.house.gov,326 Cannon House Office Building; Washington DC 20515-3806,202-225-4315,,,,,,,,,C001106,02266,N00031064,,H0PA06076,95125,412651,133557,,,21547,Ryan Costello
Love,Mia,,,,Mia B. Love,1975-12-06,F,rep,UT,4,,Republican,https://love.house.gov,217 Cannon House Office Building; Washington DC 20515-4404,202-225-3011,,,,,,,,,L000584,02271,N00033842,,H2UT04023,67205,412656,135957,,,21552,Mia Love
Comstock,Barbara,,,,Barbara Comstock,1959-06-30,F,rep,VA,10,,Republican,https://comstock.house.gov,229 Cannon House Office Building; Washington DC 20515-4610,202-225-5136,,,,,,,,,C001105,02273,N00036023,,H4VA10089,57186,412658,112252,Barbara Comstock,,21555,Barbara Comstock
Donovan,Daniel,M.,Jr.,,"Daniel M. Donovan, Jr.",1956-11-06,M,rep,NY,11,,Republican,https://donovan.house.gov,1541 Longworth House Office Building; Washington DC 20515-3211,202-225-3371,,,,,,,,,D000625,02293,N00036928,,H6NY11174,74763,412672,127760,Daniel Donovan (New York),,21560,Dan Donovan (politician)
Hanabusa,Colleen,W.,,,Colleen Hanabusa,1951-05-04,F,rep,HI,1,,Democrat,https://hanabusa.house.gov,422 Cannon House Office Building; Washington DC 20515-1101,202-225-2726,,https://hanabusa.house.gov/rss.xml,,,,,,,H001050,02010,N00025881,,"H2HI02110,S4HI00144",61258,412418,17745,Colleen Hanabusa,,21124,Colleen Hanabusa
Shea-Porter,Carol,,,,Carol Shea-Porter,1952-12-02,F,rep,NH,1,,Democrat,https://shea-porter.house.gov,1530 Longworth House Office Building; Washington DC 20515-2901,202-225-5456,,http://shea-porter.house.gov/rss.xml,,,,,,,S001170,01861,N00028091,,H6NH01230,1021773,412219,65891,Carol Shea-Porter,,20731,Carol Shea-Porter
Lewis,Jason,,,,Jason Lewis,1955-09-23,M,rep,MN,2,,Republican,https://jasonlewis.house.gov,418 Cannon House Office Building; Washington DC 20515-2302,202-225-2271,,,,,,,,,L000587,,N00038400,,H6MN02149,155,412711,171558,,,21733,Jason Lewis (Minnesota politician)
Kihuen,Ruben,,,,Ruben J. Kihuen,1980-04-25,M,rep,NV,4,,Democrat,https://kihuen.house.gov,313 Cannon House Office Building; Washington DC 20515-2804,202-225-9894,,,,,,,,,K000390,,N00033530,,H2NV00050,79707,412716,66851,,,21729,Ruben Kihuen
Faso,John,,,,John J. Faso,1952-08-25,M,rep,NY,19,,Republican,https://faso.house.gov,1616 Longworth House Office Building; Washington DC 20515-3219,202-225-5614,,,,,,,,,F000464,,N00037288,,H6NY19169,1021406,412719,4311,John Faso,,21716,John Faso
Taylor,Scott,,,,Scott Taylor,1979-06-27,M,rep,VA,2,,Republican,https://taylor.house.gov,412 Cannon House Office Building; Washington DC 20515-4602,202-225-4215,,,,,,,,,T000477,,N00031263,,H0VA02118,96047,412727,144514,,,21748,Scott Taylor (politician)
Garrett,Thomas,,,,"Thomas A. Garrett, Jr.",1972-03-27,M,rep,VA,5,,Republican,https://tomgarrett.house.gov,415 Cannon House Office Building; Washington DC 20515-4605,202-225-4711,,,,,,,,,G000580,,N00038847,,H6VA05142,103625,412729,134493,,,21721,Tom Garrett (Virginia politician)
Handel,Karen,,,,Karen C. Handel,1962-04-18,F,rep,GA,6,,Republican,https://handel.house.gov,1211 Longworth House Office Building; Washington DC 20515-1006,202-225-4501,,,,,,,,,H001078,,N00035477,,H8GA06286,1026745,412737,69553,Karen Handel,,,Karen Handel
Jones,Brenda,B.,,,Brenda Jones,1959-10-24,F,rep,MI,13,,Democrat,,2426 Rayburn House Office Building; Washington DC 20515-2213,202-225-5126,,,,,,,,,J000303,,N00042648,,H8MI13243,,412752,75766,Brenda Jones (Michigan),,,Brenda Jones (politician)
Marino,Tom,,,,Tom Marino,1952-08-15,M,rep,PA,12,,Republican,https://marino.house.gov,1717 Longworth House Office Building; Washington DC 20515-3812,202-225-3731,,http://marino.house.gov/rss.xml,,,,,,,M001179,02053,N00031777,,H0PA10078,95129,412468,119478,Tom Marino,,21170,Tom Marino
Jones,Walter,B.,Jr.,,Walter B. Jones,1943-02-10,M,rep,NC,3,,Republican,https://jones.house.gov,2333 Rayburn House Office Building; Washington DC 20515-3303,202-225-3415,,http://jones.house.gov/rss.xml,,,,,,,J000255,00612,N00002299,,H2NC01081,36693,400209,21785,Walter B. Jones,,29546,Walter B. Jones Jr.
Duffy,Sean,P.,,,Sean P. Duffy,1971-10-03,M,rep,WI,7,,Republican,https://duffy.house.gov,1714 Longworth House Office Building; Washington DC 20515-4907,202-225-3365,,http://duffy.house.gov/rss.xml,,,,,,,D000614,02072,N00030967,,H0WI07051,623570,412488,126238,Sean Duffy,,21189,Sean Duffy
Collins,Chris,,,,Chris Collins,1950-05-20,M,rep,NY,27,,Republican,https://chriscollins.house.gov,2243 Rayburn House Office Building; Washington DC 20515-3227,202-225-5265,,http://chriscollins.house.gov/rss.xml,,,,,,,C001092,02151,N00001285,,H8NY29032,94144,412563,139770,Chris Collins,,21345,Chris Collins (New York politician)
Cummings,Elijah,E.,,,Elijah E. Cummings,1951-01-18,M,rep,MD,7,,Democrat,https://cummings.house.gov,2163 Rayburn House Office Building; Washington DC 20515-2007,202-225-4741,,http://cummings.house.gov/rss.xml,,,,,,,C000984,00256,N00001971,,H6MD07160,43300,400090,345,Elijah Cummings,,29587,Elijah Cummings
Hill,Katie,,,,Katie Hill,1987-08-25,F,rep,CA,25,,Democrat,https://katiehill.house.gov,1130 Longworth House Office Building; Washington DC 20515-0525,202-225-1956,,,,,,,,,H001087,,N00040644,,H8CA25074,,412756,179354,Katie Hill,,21932,Katie Hill
Isakson,John,H.,,Johnny,Johnny Isakson,1944-12-28,M,sen,GA,,3,Republican,https://www.isakson.senate.gov,131 Russell Senate Office Building Washington DC 20510,202-224-3643,https://www.isakson.senate.gov/public/index.cfm/email-me,http://www.isakson.senate.gov/public/?a=RSS.Feed,,,,,,,I000055,01608,N00002593,S305,"S6GA00119,H8GA06146",59135,400194,1721,Johnny Isakson,,29909,Johnny Isakson
Hunter,Duncan,D.,,,Duncan Hunter,1976-12-07,M,rep,CA,50,,Republican,https://hunter.house.gov,2429 Rayburn House Office Building; Washington DC 20515-0550,202-225-5672,,http://hunter.house.gov/rss.xml,,,,,,,H001048,01909,N00029258,,H8CA52052,1032398,412283,104308,Duncan Hunter,,20963,Duncan D. Hunter
Meadows,Mark,,,,Mark Meadows,1959-07-28,M,rep,NC,11,,Republican,https://meadows.house.gov,2160 Rayburn House Office Building; Washington DC 20515-3311,202-225-6401,,http://meadows.house.gov/rss/press-releases.xml,,,,,,,M001187,02142,N00033631,,H2NC11080,79621,412552,136459,"Mark Meadows, North Carolina",,21348,Mark Meadows
Ratcliffe,John,,,,John Ratcliffe,1965-10-20,M,rep,TX,4,,Republican,https://ratcliffe.house.gov,223 Cannon House Office Building; Washington DC 20515-4304,202-225-6673,,,,,,,,,R000601,02268,N00035972,,H4TX04153,76455,412653,147381,John Ratcliffe,,21549,John Ratcliffe (American politician)
Lewis,John,R.,,,John Lewis,1940-02-21,M,rep,GA,5,,Democrat,https://johnlewis.house.gov,300 Cannon House Office Building; Washington DC 20515-1005,202-225-3801,,http://johnlewis.house.gov/rss.xml,,,,,,,L000287,00688,N00002577,,H6GA05217,2528,400240,26820,John Lewis (Georgia),,15431,John Lewis
Graves,Tom,,,,Tom Graves,1970-02-03,M,rep,GA,14,,Republican,https://tomgraves.house.gov,2078 Rayburn House Office Building Washington DC 20515-1014,202-225-5211,,http://tomgraves.house.gov/news/rss.aspx,,,,,,,G000560,01979,N00030788,,H0GA09030,11519,412388,31969,Tom Graves,,20962,Tom Graves
McSally,Martha,,,,Martha McSally,1966-03-22,F,sen,AZ,,3,Republican,https://www.mcsally.senate.gov,404 Russell Senate Office Building Washington DC 20510,202-224-2235,https://www.mcsally.senate.gov/contact_martha,,,,,,,,M001197,02225,N00033982,S400,"S8AZ00221,H2AZ08102",29126,412611,137299,Martha McSally,,21501,Martha McSally
Cook,Paul,,,,Paul Cook,1943-03-03,M,rep,CA,8,,Republican,https://cook.house.gov,1027 Longworth House Office Building Washington DC 20515-0508,202-225-5861,,http://cook.house.gov/rss.xml,,,,,,,C001094,02103,N00034224,,H2CA08164,68278,412513,58121,Paul Cook,,21305,Paul Cook (politician)
Alexander,Lamar,,,,Lamar Alexander,1940-07-03,M,sen,TN,,2,Republican,https://www.alexander.senate.gov/public,455 Dirksen Senate Office Building Washington DC 20510,202-224-4944,http://www.alexander.senate.gov/public/index.cfm?p=Email,http://www.alexander.senate.gov/public/?a=rss.feed,,,,,,,A000360,01695,N00009888,S289,"S2TN00058,P60003225",5,300002,15691,Lamar Alexander,,40304,Lamar Alexander
Enzi,Michael,B.,,,Michael B. Enzi,1944-02-01,M,sen,WY,,2,Republican,https://www.enzi.senate.gov,379A Russell Senate Office Building Washington DC 20510,202-224-3424,http://www.enzi.senate.gov/public/index.cfm/contact?p=e-mail-senator-enzi,http://www.enzi.senate.gov/public/index.cfm/rss/feed,,,,,,,E000285,01542,N00006249,S254,S6WY00126,45824,300041,558,Mike Enzi,,49706,Mike Enzi
Roberts,Pat,,,,Pat Roberts,1936-04-20,M,sen,KS,,2,Republican,https://www.roberts.senate.gov,109 Hart Senate Office Building Washington DC 20510,202-224-4774,https://www.roberts.senate.gov/public/?p=EmailPat,http://www.roberts.senate.gov/public/?a=rss.feed,,,,,,,R000307,00968,N00005285,S260,"S6KS00080,H0KS01016",16354,300083,26866,Pat Roberts,,14852,Pat Roberts
Udall,Tom,S.,,,Tom Udall,1948-05-18,M,sen,NM,,2,Democrat,https://www.tomudall.senate.gov,531 Hart Senate Office Building Washington DC 20510,202-224-6621,https://www.tomudall.senate.gov/?p=contact,http://tomudall.senate.gov/rss/?p=blog,,,,,,,U000039,01567,N00006561,S326,"H8NM03097,S8NM00184",10075,400413,22658,Tom Udall,,29924,Tom Udall
Amash,Justin,,,,Justin Amash,1980-04-18,M,rep,MI,3,,Libertarian,https://amash.house.gov,106 Cannon House Office Building Washington DC 20515-2203,202-225-3831,,http://amash.house.gov/rss.xml,,,,,,,A000367,02029,N00031938,,H0MI03126,1033767,412438,105566,Justin Amash,,21143,Justin Amash
