last_name,first_name,middle_name,suffix,nickname,full_name,birthday,gender,type,state,district,senate_class,party,url,address,phone,contact_form,rss_url,twitter,twitter_id,facebook,youtube,youtube_id,mastodon,bioguide_id,thomas_id,opensecrets_id,lis_id,fec_ids,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id
Clark,Katherine,M.,,,Katherine M. Clark,1963-07-17,F,rep,MA,5,,Democrat,https://katherineclark.house.gov,2368 Rayburn House Office Building Washington DC 20515-2105,202-225-2836,,,RepKClark,2293131060,CongresswomanClark,,UCgaI52w7QKI8LtkSeCCmSuw,,C001101,02196,N00035278,,H4MA05084,73178,412600,35858,Katherine Clark,,21375,Katherine Clark
Norcross,Donald,W.,,,Donald Norcross,1958-12-13,M,rep,NJ,1,,Democrat,https://norcross.house.gov,2427 Rayburn House Office Building Washington DC 20515-3001,202-225-6501,,,DonaldNorcross,3122099613,DonaldNorcrossNJ,,UC7kXK_PyDiOT8YrdP0jYZHw,,N000188,02202,N00036154,,H4NJ01084,76311,412606,116277,Donald Norcross,,21536,Donald Norcross
Adams,Alma,S.,,,Alma S. Adams,1946-05-27,F,rep,NC,12,,Democrat,https://adams.house.gov,2436 Rayburn House Office Building Washington DC 20515-3312,202-225-1510,,,RepAdams,2916086925,CongresswomanAdams,,UCPI9ao1Cr1nxEUD2r-usRjQ,@RepAdams@mastodon.social,A000370,02201,N00035451,,H4NC12100,76386,412607,5935,Alma Adams,,21545,Alma Adams
Palmer,Gary,J.,,,Gary J. Palmer,1954-05-14,M,rep,AL,6,,Republican,https://palmer.house.gov,170 Cannon House Office Building Washington DC 20515-0106,202-225-4921,,,USRepGaryPalmer,2861616083,CongressmanGaryPalmer,,UCYZfP-cNIvlJY3AcAc9OPpQ,,P000609,02221,N00035691,,H4AL06098,76094,412608,146274,Gary Palmer,,21500,Gary Palmer (politician)
Hill,J.,French,,,J. French Hill,1956-12-05,M,rep,AR,2,,Republican,https://hill.house.gov,1533 Longworth House Office Building Washington DC 20515-0402,202-225-2506,,,RepFrenchHill,2953974395,RepFrenchHill,,UCT8uWroJtkwSsCJlVg0IKvQ,,H001072,02223,N00035792,,H4AR02141,9265172,412609,146290,French Hill,,21503,French Hill (politician)
Westerman,Bruce,,,,Bruce Westerman,1967-11-18,M,rep,AR,4,,Republican,https://westerman.house.gov,202 Cannon House Office Building Washington DC 20515-0404,202-225-3772,,,RepWesterman,2852998461,RepWesterman,,UCNshPbmupCwP5a7Hi79jETQ,,W000821,02224,N00035527,,H4AR04048,76097,412610,119120,Bruce Westerman,,21563,Bruce Westerman
Gallego,Ruben,,,,Ruben Gallego,1979-11-20,M,sen,AZ,,1,Democrat,https://www.gallego.senate.gov,188 Russell Senate Office Building Washington DC 20510,202-224-4521,,,RepRubenGallego,2966570782,RepRubenGallego,,,,G000574,02226,N00036097,S432,H4AZ07043,77233,412612,123732,Ruben Gallego,,21502,Ruben Gallego
DeSaulnier,Mark,,,,Mark DeSaulnier,1952-03-31,M,rep,CA,10,,Democrat,https://desaulnier.house.gov,2134 Rayburn House Office Building Washington DC 20515-0510,202-225-2095,,,RepDeSaulnier,2968007206,RepMarkDeSaulnier,,,,D000623,02227,N00030709,,H0CA10073,61736,412613,69477,Mark DeSaulnier,,21504,Mark DeSaulnier
Aguilar,Pete,,,,Pete Aguilar,1979-06-19,M,rep,CA,33,,Democrat,https://aguilar.house.gov,108 Cannon House Office Building Washington DC 20515-0533,202-225-3201,,,RepPeteAguilar,3018670151,reppeteaguilar,,UCxwbFLOlKDsXrwizV5jah7g,,A000371,02229,N00033997,,H2CA31125,79994,412615,70114,Pete Aguilar,,21506,Pete Aguilar
Lieu,Ted,,,,Ted Lieu,1969-03-29,M,rep,CA,36,,Democrat,https://lieu.house.gov,2454 Rayburn House Office Building Washington DC 20515-0536,202-225-3976,,,RepTedLieu,3044993235,RepTedLieu,,UC9qcJxTqfDNBnVul1IojlFg,,L000582,02230,N00035825,,H4CA33119,28076,412616,1516,Ted Lieu,,21507,Ted Lieu
Torres,Norma,J.,,,Norma J. Torres,1965-04-04,F,rep,CA,35,,Democrat,https://torres.house.gov,2227 Rayburn House Office Building Washington DC 20515-0535,202-225-6161,,,NormaJTorres,236279233,RepNormaTorres,,UCvWY4qKP6--o3pIJY7hhKDg,@repnormatorres@mstdn.social,T000474,02231,N00036107,,H4CA35031,76129,412617,71284,Norma Torres,,21508,Norma Torres
Carter,Earl,L.,,Buddy,"Earl L. ""Buddy"" Carter",1957-09-06,M,rep,GA,1,,Republican,https://buddycarter.house.gov,2432 Rayburn House Office Building Washington DC 20515-1001,202-225-5831,,,RepBuddyCarter,2973870195,congressmanbuddycarter,,UCHQm49T6ikD_ioMAt50AwKQ,,C001103,02236,N00035346,,H4GA01039,76158,412622,32085,"Earl ""Buddy"" Carter",,21513,Buddy Carter
Loudermilk,Barry,,,,Barry Loudermilk,1963-12-22,M,rep,GA,11,,Republican,https://loudermilk.house.gov,2133 Rayburn House Office Building Washington DC 20515-1011,202-225-2931,,,RepLoudermilk,2914163523,reploudermilk,,UC2Kfw8fjca8k3w3KpzL5tNg,,L000583,02238,N00035347,,H4GA11061,76165,412624,31618,Barry Loudermilk,,21515,Barry Loudermilk
Allen,Rick,W.,,,Rick W. Allen,1951-11-07,M,rep,GA,12,,Republican,https://allen.house.gov,462 Cannon House Office Building Washington DC 20515-1012,202-225-2823,,,RepRickAllen,2964287128,CongressmanRickAllen,,UCZPoYXHFDAV17BGLMzGAmpg,,A000372,02239,N00033720,,H2GA12121,62545,412625,136062,Rick Allen,,21516,Rick Allen (politician)
Bost,Mike,,,,Mike Bost,1960-12-30,M,rep,IL,12,,Republican,https://bost.house.gov,352 Cannon House Office Building Washington DC 20515-1312,202-225-5661,,,RepBost,2964877294,RepBost,,UCYA1psY06vSf3QadHuCrmjQ,,B001295,02243,N00035420,,H4IL12060,76176,412629,6302,Mike Bost,,21519,Mike Bost
Moulton,Seth,,,,Seth Moulton,1978-10-24,M,rep,MA,6,,Democrat,https://moulton.house.gov,1126 Longworth House Office Building Washington DC 20515-2106,202-225-8020,,,RepMoulton,3091316093,CongressmanSethMoulton,,UC5w5qn7nj5Ljy69LTV7a_fQ,,M001196,02246,N00035431,,H4MA06090,78453,412632,146299,Seth Moulton,,21525,Seth Moulton
Moolenaar,John,R.,,,John R. Moolenaar,1961-05-08,M,rep,MI,2,,Republican,https://moolenaar.house.gov,246 Cannon House Office Building Washington DC 20515-2202,202-225-3561,,,RepMoolenaar,2696643955,RepMoolenaar,,UCnMvVN4a8roZu4crE0UW2DA,,M001194,02248,N00036275,,H4MI04126,76660,412634,37676,John Moolenaar,,21526,John Moolenaar
Dingell,Debbie,,,,Debbie Dingell,1953-11-23,F,rep,MI,6,,Democrat,https://debbiedingell.house.gov,102 Cannon House Office Building Washington DC 20515-2206,202-225-4071,,,RepDebDingell,2970279814,RepDebbieDingell,,UCnoP3KLT-HOvzDfC1-I-9lQ,,D000624,02251,N00036149,,H4MI12079,20818,412637,152482,Debbie Dingell,,21529,Debbie Dingell
Emmer,Tom,,,,Tom Emmer,1961-03-03,M,rep,MN,6,,Republican,https://emmer.house.gov,326 Cannon House Office Building Washington DC 20515-2306,202-225-2331,,,RepTomEmmer,2914515430,reptomemmer,RepTomEmmer,,,E000294,02253,N00035440,,H4MN06087,75567,412639,38894,Tom Emmer,,21531,Tom Emmer
Rouzer,David,,,,David Rouzer,1972-02-16,M,rep,NC,7,,Republican,https://rouzer.house.gov,2333 Rayburn House Office Building Washington DC 20515-3307,202-225-2731,,,RepDavidRouzer,834069080,RepRouzer,,UCBvOxpqoGi1HlHjX9v_gHZw,,R000603,02256,N00033527,,H2NC07096,79710,412641,102964,David Rouzer,,21544,David Rouzer
Watson Coleman,Bonnie,,,,Bonnie Watson Coleman,1945-02-06,F,rep,NJ,12,,Democrat,https://watsoncoleman.house.gov,168 Cannon House Office Building Washington DC 20515-3012,202-225-5801,,,RepBonnie,2968451607,RepBonnie,,UCrxEaX0VKZKwg3930du2D5A,,W000822,02259,N00036158,,H4NJ12149,79091,412644,24799,,,21538,Bonnie Watson Coleman
Stefanik,Elise,M.,,,Elise M. Stefanik,1984-07-02,F,rep,NY,21,,Republican,https://stefanik.house.gov,2211 Rayburn House Office Building Washington DC 20515-3221,202-225-4611,,,RepStefanik,2962813893,RepEliseStefanik,,UCHvf42C8Vw6QnjwO2L2ukKA,,S001196,02263,N00035523,,H4NY21079,76364,412648,152539,Elise Stefanik,,21541,Elise Stefanik
Boyle,Brendan,F.,,,Brendan F. Boyle,1977-02-06,M,rep,PA,2,,Democrat,https://boyle.house.gov,1502 Longworth House Office Building Washington DC 20515-3802,202-225-6111,,,CongBoyle,4304448314,CongressmanBoyle,,UCMP_Anj7lz4eZuSh8GwFqQQ,,B001296,02267,N00035307,,H4PA13199,76428,412652,47357,Brendan Boyle,,21548,Brendan Boyle
Babin,Brian,,,,Brian Babin,1948-03-23,M,rep,TX,36,,Republican,https://babin.house.gov,2236 Rayburn House Office Building Washington DC 20515-4336,202-225-1555,,,RepBrianBabin,2929491549,RepBrianBabin,,UCPVEZgw-VbDRbLV1MRGVQNQ,,B001291,02270,N00005736,,H6TX02079,44883,412655,360,Brian Babin,,21551,Brian Babin
Beyer,Donald,S.,Jr.,,"Donald S. Beyer, Jr.",1950-06-20,M,rep,VA,8,,Democrat,https://beyer.house.gov,1226 Longworth House Office Building Washington DC 20515-4608,202-225-4376,,,RepDonBeyer,2962868158,RepDonBeyer,,UCPJGVbOVcAVGiBwq8qr_T9w,@RepDonBeyer@mas.to,B001292,02272,N00036018,,H4VA08224,21141,412657,1707,Don Beyer,,21554,Don Beyer
Plaskett,Stacey,E.,,,Stacey E. Plaskett,1966-05-13,F,rep,VI,0,,Democrat,https://plaskett.house.gov,2059 Rayburn House Office Building Washington DC 20515-5500,202-225-1790,,,StaceyPlaskett,2724095695,repstaceyplaskett,,UC3V7biFZHDFHDFZy6cCSZUA,,P000610,02274,N00035000,,H2VI00082,79090,412659,155929,Stacey Plaskett,,,Stacey Plaskett
Newhouse,Dan,,,,Dan Newhouse,1955-07-10,M,rep,WA,4,,Republican,https://newhouse.house.gov,460 Cannon House Office Building Washington DC 20515-4704,202-225-5816,,,RepNewhouse,2930635215,RepNewhouse,,UCllbsv_aoIaPS6W3aSonZlw,,N000189,02275,N00036403,,H4WA04104,78315,412660,51522,Dan Newhouse,,21556,Dan Newhouse
Grothman,Glenn,,,,Glenn Grothman,1955-07-03,M,rep,WI,6,,Republican,https://grothman.house.gov,1211 Longworth House Office Building Washington DC 20515-4906,202-225-2476,,,RepGrothman,2976606250,RepGrothman,,UCui4k83Cot4aeVW_8T33fgg,,G000576,02276,N00036409,,H4WI06048,77282,412661,3493,Glenn Grothman,,21559,Glenn Grothman
Radewagen,Aumua Amata,Coleman,,,Aumua Amata Coleman Radewagen,1947-12-29,F,rep,AS,0,,Republican,https://radewagen.house.gov,2001 Rayburn House Office Building Washington DC 20515-5200,202-225-8577,,,RepAmata,3026622545,aumuaamata,,UCGdrLQbt1PYDTPsampx4t1A,,R000600,02222,N00007635,,H4AS00036,5188,412664,128380,Amata Radewagen,,,Amata Coleman Radewagen
Sullivan,Dan,,,,Dan Sullivan,1964-11-13,M,sen,AK,,2,Republican,https://www.sullivan.senate.gov,706 Hart Senate Office Building Washington DC 20510,202-224-3004,https://www.sullivan.senate.gov/contact/email,,SenDanSullivan,2891210047,SenDanSullivan,,UC7tXCm8gKlAhTFo2kuf5ylw,,S001198,02290,N00035774,S383,S4AK00214,1023262,412665,114964,Daniel S. Sullivan,,41500,Dan Sullivan (U.S. senator)
Ernst,Joni,,,,Joni Ernst,1970-07-01,F,sen,IA,,2,Republican,https://www.ernst.senate.gov,260 Russell Senate Office Building Washington DC 20510,202-224-3254,https://www.ernst.senate.gov/public/index.cfm/contact,,SenJoniErnst,2856787757,senjoniernst,,UCLwrmtF_84FIcK3TyMs4MIw,,E000295,02283,N00035483,S376,S4IA00129,75342,412667,128583,Joni Ernst,,41502,Joni Ernst
Tillis,Thom,,,,Thom Tillis,1960-08-30,M,sen,NC,,2,Republican,https://www.tillis.senate.gov,113 Dirksen Senate Office Building Washington DC 20510,202-224-6342,https://www.tillis.senate.gov/public/index.cfm/email-me,,SenThomTillis,2964174789,SenatorThomTillis,,UCUD9VGV4SSGWjGdbn37Ea2w,,T000476,02291,N00035492,S384,S4NC00162,77055,412668,57717,Thom Tillis (North Carolina),,41504,Thom Tillis
Rounds,Mike,,,,Mike Rounds,1954-10-24,M,sen,SD,,2,Republican,https://www.rounds.senate.gov,716 Hart Senate Office Building Washington DC 20510,202-224-5842,https://www.rounds.senate.gov/contact/email-mike,,SenatorRounds,2955485182,SenatorMikeRounds,,UC-pvzimyBdpdkcIfsicrfrQ,,R000605,02288,N00035187,S381,S4SD00049,78317,412669,7455,Mike Rounds,,41505,Mike Rounds
Kelly,Trent,,,,Trent Kelly,1966-03-01,M,rep,MS,1,,Republican,https://trentkelly.house.gov,2243 Rayburn House Office Building Washington DC 20515-2401,202-225-4306,,,RepTrentKelly,3317799825,reptrentkelly,,UCtDrz-8tdg4ZgOAQHToSWaQ,,K000388,02294,N00037003,,H6MS01131,97322,412673,156389,Trent Kelly,,21561,Trent Kelly
LaHood,Darin,,,,Darin LaHood,1968-07-05,M,rep,IL,16,,Republican,https://lahood.house.gov,503 Cannon House Office Building Washington DC 20515-1316,202-225-6201,,,RepLaHood,3686482216,replahood,,UCVRbtFwaBGcixZIkygtalRw,,L000585,02295,N00037031,,H6IL18088,70020,412674,128760,Darin LaHood,,21562,Darin LaHood
Davidson,Warren,,,,Warren Davidson,1970-03-01,M,rep,OH,8,,Republican,https://davidson.house.gov,2113 Rayburn House Office Building Washington DC 20515-3508,202-225-6205,,,WarrenDavidson,742735530287304704,CongressmanWarrenDavidson,,UCMzuyZWzk44YRNesFzPTeUw,,D000626,02296,N00038767,,H6OH08315,102555,412675,166760,Warren Davidson,,21564,Warren Davidson
Comer,James,,,,James Comer,1972-08-19,M,rep,KY,1,,Republican,https://comer.house.gov,2410 Rayburn House Office Building Washington DC 20515-1701,202-225-3115,,https://comer.house.gov/rss.xml,RepJamesComer,1274852794206388225,congressmancomer,,,,C001108,,N00038260,,H6KY01110,76619,412676,35169,James Comer Jr.,,21565,James Comer (politician)
Evans,Dwight,,,,Dwight Evans,1954-05-16,M,rep,PA,3,,Democrat,https://evans.house.gov,1105 Longworth House Office Building Washington DC 20515-3803,202-225-4001,,https://evans.house.gov/rss.xml,RepDwightEvans,90639372,RepDwightEvans,,,,E000296,,N00038450,,H6PA02171,56729,412677,9128,Dwight Evans,,21566,Dwight Evans (politician)
Kennedy,John,Neely,,,John Kennedy,1951-11-21,M,sen,LA,,3,Republican,https://www.kennedy.senate.gov/public,437 Russell Senate Office Building Washington DC 20510,202-224-4623,https://www.kennedy.senate.gov/public/email-me,,SenJohnKennedy,816683274076614656,JohnKennedyLouisiana,UCDgjkA5Y_npoxeUiSW18JZQ,,,K000393,,N00026823,S389,S4LA00065,1011723,412679,35496,John Neely Kennedy,,41703,John Kennedy (Louisiana politician)
Hassan,Margaret,Wood,,Maggie,Margaret Wood Hassan,1958-02-27,F,sen,NH,,3,Democrat,https://www.hassan.senate.gov,324 Hart Senate Office Building Washington DC 20510,202-224-3324,https://www.hassan.senate.gov/content/contact-senator,,SenatorHassan,946549322,SenatorHassan,,,,H001076,,N00038397,S388,S6NH00091,67481,412680,42552,Maggie Hassan,,41702,Maggie Hassan
Cortez Masto,Catherine,,,,Catherine Cortez Masto,1964-03-29,F,sen,NV,,3,Democrat,https://www.cortezmasto.senate.gov,309 Hart Senate Office Building Washington DC 20510,202-224-3542,https://www.cortezmasto.senate.gov/contact,,SenCortezMasto,811313565760163844,SenatorCortezMasto,,UCip_83SiKUqwnUT57VOXrCg,,C001113,,N00037161,S385,S6NV00200,105698,412681,69579,Catherine Cortez Masto,,41700,Catherine Cortez Masto
Schneider,Bradley,Scott,,Brad,Bradley Scott Schneider,1961-08-20,M,rep,IL,10,,Democrat,https://schneider.house.gov,300 Cannon House Office Building Washington DC 20515-1310,202-225-4835,,http://schneider.house.gov/rss.xml,RepSchneider,1071840474,CongressmanBradSchneider,RepBradSchneider,,,S001190,02124,N00033101,,H2IL10068,63948,412534,134948,Brad Schneider,,21326,Brad Schneider
Biggs,Andy,,,,Andy Biggs,1958-11-07,M,rep,AZ,5,,Republican,https://biggs.house.gov,464 Cannon House Office Building Washington DC 20515-0305,202-225-2635,,,RepAndyBiggsAZ,816652616625168388,RepAndyBiggs,,UCqSq9kWOxk9yNTeILBCVC1w,,B001302,,N00039293,,H6AZ05083,105145,412683,28088,Andy Biggs,,21705,Andy Biggs
Khanna,Ro,,,,Ro Khanna,1976-09-13,M,rep,CA,17,,Democrat,https://khanna.house.gov,306 Cannon House Office Building Washington DC 20515-0517,202-225-2631,,,RepRoKhanna,816298918468259841,RepRoKhanna,,UCr4KOYv1o1oEQhy1jhhm3pQ,,K000389,,N00026427,,H4CA12055,31129,412684,29473,Ro Khanna,,21728,Ro Khanna
Panetta,Jimmy,,,,Jimmy Panetta,1969-10-01,M,rep,CA,19,,Democrat,https://panetta.house.gov,200 Cannon House Office Building Washington DC 20515-0519,202-225-2861,,,RepJimmyPanetta,796736612554117120,RepJimmyPanetta,,UCmw-aERG51C96edMDPN7fXQ,,P000613,,N00038601,,H6CA20152,104727,412685,169078,Jimmy Panetta,,21740,Jimmy Panetta
Carbajal,Salud,O.,,,Salud O. Carbajal,1964-11-18,M,rep,CA,24,,Democrat,https://carbajal.house.gov,2331 Rayburn House Office Building Washington DC 20515-0524,202-225-3601,,,RepCarbajal,816157667882373120,repsaludcarbajal,repcarbajal,,,C001112,,N00037015,,H6CA24303,104728,412686,81569,Salud Carbajal,,21709,Salud Carbajal
Barragán,Nanette,Diaz,,,Nanette Diaz Barragán,1976-09-15,F,rep,CA,44,,Democrat,https://barragan.house.gov,2312 Rayburn House Office Building Washington DC 20515-0544,202-225-8220,,,RepBarragan,816833925456789505,CongresswomanBarragan,,,,B001300,,N00037019,,H6CA44103,104730,412687,166270,Nanette Barragán,,21703,Nanette Barragán
Correa,J.,Luis,,,J. Luis Correa,1958-01-24,M,rep,CA,46,,Democrat,https://correa.house.gov,2082 Rayburn House Office Building Washington DC 20515-0546,202-225-2965,,,RepLouCorrea,815985039485837312,RepLouCorrea,,UCIKJJp4QJIDjnjodc23qKkw,,C001110,,N00037260,,H6CA46116,46310,412688,9732,Lou Correa,,21711,Lou Correa
Blunt Rochester,Lisa,,,,Lisa Blunt Rochester,1962-02-10,F,sen,DE,,1,Democrat,https://www.bluntrochester.senate.gov,513 Hart Senate Office Building Washington DC 20510,202-224-2441,,,RepLBR,817050219007328258,Rep.BluntRochester,,,,B001303,,N00038414,S430,H6DE00206,104772,412689,173249,Lisa Blunt Rochester,,21706,Lisa Blunt Rochester
Dunn,Neal,P.,,,Neal P. Dunn,1953-02-16,M,rep,FL,2,,Republican,https://dunn.house.gov,466 Cannon House Office Building Washington DC 20515-0902,202-225-5235,,,DrNealDunnFL2,815952318487298048,drnealdunnfl2,,UCRTGfrYP-RuDzJ2KGok7TRA,,D000628,,N00037442,,H6FL02208,104529,412691,166297,Neal Dunn,,21714,Neal Dunn
Rutherford,John,H.,,,John H. Rutherford,1952-09-02,M,rep,FL,5,,Republican,https://rutherford.house.gov,1711 Longworth House Office Building Washington DC 20515-0905,202-225-2501,,,RepRutherfordFL,828977216595849216,RepRutherfordFL,Reprutherfordfl,,,R000609,,N00039777,,H6FL04105,104531,412692,172542,John Rutherford (Florida),,21744,John Rutherford (Florida politician)
Soto,Darren,,,,Darren Soto,1978-02-25,M,rep,FL,9,,Democrat,https://soto.house.gov,2353 Rayburn House Office Building Washington DC 20515-0909,202-225-9889,,,RepDarrenSoto,818713465653051392,CongressmanDarrenSoto,repdarrensoto,,,S001200,,N00037422,,H6FL09179,104534,412695,67618,Darren Soto,,21746,Darren Soto
Mast,Brian,J.,,,Brian J. Mast,1980-07-10,M,rep,FL,21,,Republican,https://mast.house.gov,2182 Rayburn House Office Building Washington DC 20515-0921,202-225-3026,,,RepBrianMast,814103950404239360,repbrianmast,repbrianmast,,,M001199,,N00037269,,H6FL18097,104540,412698,166245,Brian Mast,,21735,Brian Mast
Krishnamoorthi,Raja,,,,Raja Krishnamoorthi,1973-07-19,M,rep,IL,8,,Democrat,https://krishnamoorthi.house.gov,2367 Rayburn House Office Building Washington DC 20515-1308,202-225-3711,,,CongressmanRaja,814179031956488192,congressmanraja,,,,K000391,,N00033240,,H6IL08147,103408,412701,117519,Raja Krishnamoorthi,,21730,Raja Krishnamoorthi
Banks,Jim,,,,Jim Banks,1979-07-16,M,sen,IN,,1,Republican,https://www.banks.senate.gov,B85 Russell Senate Office Building Washington DC 20510,202-224-4814,,,RepJimBanks,816131319033950208,RepJimBanks,,UC_FR6TySW9uxvhjozkis6Xg,,B001299,,N00037185,S429,H6IN03229,89806,412702,116801,Jim Banks,,21702,Jim Banks
Marshall,Roger,,,,Roger Marshall,1960-08-09,M,sen,KS,,2,Republican,https://www.marshall.senate.gov,479A Russell Senate Office Building Washington DC 20510,202-224-4774,https://www.marshall.senate.gov/contact/,,SenatorMarshall,1336344005588738052,RogerMarshallMD,UCR3nOFMqBB-kRpKFwgapMaQ,,,M001198,,N00037034,S411,"H6KS01179,S0KS00315",103425,412704,172080,Roger Marshall,,21734,Roger Marshall
Higgins,Clay,,,,Clay Higgins,1961-08-24,M,rep,LA,3,,Republican,https://clayhiggins.house.gov,572 Cannon House Office Building Washington DC 20515-1803,202-225-2031,,,RepClayHiggins,843636970538618880,CongressmanClayHiggins,,,,H001077,,N00039953,,H6LA03148,106094,412705,174484,Clay Higgins,,21724,Clay Higgins
Johnson,Mike,,,,Mike Johnson,1972-01-30,M,rep,LA,4,,Republican,https://mikejohnson.house.gov,568 Cannon House Office Building Washington DC 20515-1804,202-225-2777,,,RepMikeJohnson,827279765287559171,RepMikeJohnson,,UCzqBEpeIaDEfvAtsA53Fx2Q,,J000299,,N00039106,,H6LA04138,106095,412706,156097,Mike Johnson (Louisiana),,21727,Mike Johnson
Raskin,Jamie,,,,Jamie Raskin,1962-12-13,M,rep,MD,8,,Democrat,https://raskin.house.gov,2242 Rayburn House Office Building Washington DC 20515-2008,202-225-5341,,,RepRaskin,806906355214852096,repraskin,,UChxDE6vho5BfBTOqiBsDmKg,,R000606,,N00037036,,H6MD08457,12924,412708,65904,Jamie Raskin,,21741,Jamie Raskin
Bergman,Jack,,,,Jack Bergman,1947-02-02,M,rep,MI,1,,Republican,https://bergman.house.gov,566 Cannon House Office Building Washington DC 20515-2201,202-225-4735,,,RepJackBergman,815241612154417152,RepJackBergman,RepJackBergman,,,B001301,,N00039533,,H6MI01226,1020529,412709,170172,Jack Bergman,,21704,Jack Bergman
Budd,Ted,,,,Ted Budd,1971-10-21,M,sen,NC,,3,Republican,https://www.budd.senate.gov,304 Russell Senate Office Building Washington DC 20510,202-224-3154,https://www.budd.senate.gov/contact/,,RepTedBudd,817138492614524928,RepTedBudd,@sentedbudd,,,B001305,,N00039551,S417,H6NC13129,103513,412712,171489,Ted Budd,,21708,Ted Budd
Bacon,Don,,,,Don Bacon,1963-08-16,M,rep,NE,2,,Republican,https://bacon.house.gov,2104 Rayburn House Office Building Washington DC 20515-2702,202-225-4155,,,RepDonBacon,818975124460335106,RepDonBacon,,UCR9abI1lZzAZ6HwQXc-dLFQ,,B001298,,N00037049,,H6NE02125,103442,412713,166299,Don Bacon,,21701,Don Bacon
Gottheimer,Josh,,,,Josh Gottheimer,1975-03-08,M,rep,NJ,5,,Democrat,https://gottheimer.house.gov,106 Cannon House Office Building Washington DC 20515-3005,202-225-4465,,,RepJoshG,815310506596691968,RepJoshG,,,,G000583,,N00036944,,H6NJ05171,9275683,412714,169202,Josh Gottheimer,,21723,Josh Gottheimer
Rosen,Jacky,,,,Jacky Rosen,1957-08-02,F,sen,NV,,1,Democrat,https://www.rosen.senate.gov,713 Hart Senate Office Building Washington DC 20510,202-224-6244,https://www.rosen.senate.gov/contact_jacky,,SenJackyRosen,818554054309715969,RepJackyRosen,,,,R000608,,N00038734,S402,"H6NV03139,S8NV00156",104738,412715,169471,Jacky Rosen,,21743,Jacky Rosen
Espaillat,Adriano,,,,Adriano Espaillat,1954-09-27,M,rep,NY,13,,Democrat,https://espaillat.house.gov,2332 Rayburn House Office Building Washington DC 20515-3213,202-225-4365,,,RepEspaillat,817076257770835968,RepEspaillat,,UCi0niBYFhEY70Dz8InbX5OQ,,E000297,,N00034549,,H2NY13096,68413,412718,14379,Adriano Espaillat,,21715,Adriano Espaillat
Fitzpatrick,Brian,K.,,,Brian K. Fitzpatrick,1973-12-17,M,rep,PA,1,,Republican,https://fitzpatrick.house.gov,271 Cannon House Office Building Washington DC 20515-3801,202-225-4276,,,RepBrianFitz,816303263586914304,repbrianfitzpatrick,,UCYMNcgHss4_Q5JY2vSvMpgw,,F000466,,N00038779,,H6PA08277,103537,412721,167708,Brian Fitzpatrick,,21718,Brian Fitzpatrick (American politician)
Smucker,Lloyd,,,,Lloyd Smucker,1964-01-23,M,rep,PA,11,,Republican,https://smucker.house.gov,302 Cannon House Office Building Washington DC 20515-3811,202-225-2411,,,RepSmucker,41417564,RepSmucker,,UCs5iMvWy-oTHyf5HuwB7FCg,,S001199,,N00038781,,H6PA16320,103540,412722,102454,Lloyd Smucker,,21745,Lloyd Smucker
Kustoff,David,,,,David Kustoff,1966-10-08,M,rep,TN,8,,Republican,https://kustoff.house.gov,560 Cannon House Office Building Washington DC 20515-4208,202-225-4714,,,RepDavidKustoff,816012124505931780,RepDavidKustoff,,UCK6U4plOKKMrCjv_h59spGQ,,K000392,,N00025445,,H2TN07103,28903,412724,48997,David Kustoff,,21731,David Kustoff
Gonzalez,Vicente,,,,Vicente Gonzalez,1967-09-04,M,rep,TX,34,,Democrat,https://gonzalez.house.gov,1201 Longworth House Office Building Washington DC 20515-4334,202-225-2531,,,RepGonzalez,818536152588238849,USCongressmanVicenteGonzalez,,UC5H6oYLKQ_xIXO5CG7fh4hw,,G000581,,N00038809,,H6TX15162,103568,412725,166483,Vicente Gonzalez Jr.,,21722,Vicente Gonzalez (politician)
Arrington,Jodey,C.,,,Jodey C. Arrington,1972-03-09,M,rep,TX,19,,Republican,https://arrington.house.gov,1111 Longworth House Office Building Washington DC 20515-4319,202-225-4005,,,RepArrington,816284664658874368,JodeyArrington,UC3lif8TFPOe-tJ2-pE4Rp7Q,,,A000375,,N00038285,,H6TX19099,1016482,412726,155685,Jodey Arrington,,21700,Jodey Arrington
Jayapal,Pramila,,,,Pramila Jayapal,1965-09-21,F,rep,WA,7,,Democrat,https://jayapal.house.gov,2346 Rayburn House Office Building Washington DC 20515-4707,202-225-3106,,,RepJayapal,815733290955112448,RepJayapal,,UCmyD0_-2Oowkfwc_Raghclw,@RepJayapal@mastodon.social,J000298,,N00038858,,H6WA07458,9267128,412730,153141,Pramila Jayapal,,21726,Pramila Jayapal
Estes,Ron,,,,Ron Estes,1956-07-19,M,rep,KS,4,,Republican,https://estes.house.gov,2234 Rayburn House Office Building Washington DC 20515-1604,202-225-6216,,,RepRonEstes,854715071116849157,RepRonEstes,,UC2clc28qcehIqotHQcthnWA,,E000298,,N00040712,,H8KS04112,107963,412735,125031,Ron Estes (U.S. House representative),,21750,Ron Estes
